layer,expert,activation_count,share_of_layer_topk_picks
18,33,1868,0.007126
18,34,2792,0.010651
18,35,1195,0.004559
18,36,844,0.003220
18,37,2284,0.008713
18,38,3697,0.014103
18,39,1627,0.006207
18,40,1022,0.003899
18,41,2419,0.009228
18,42,2356,0.008987
18,43,1545,0.005894
18,44,950,0.003624
18,45,3846,0.014671
18,46,1626,0.006203
18,47,3552,0.013550
18,48,892,0.003403
18,49,2225,0.008488
18,50,1394,0.005318
18,51,1765,0.006733
18,52,2347,0.008953
18,53,1717,0.006550
18,54,2774,0.010582
18,55,2155,0.008221
18,56,1452,0.005539
18,57,972,0.003708
18,58,1171,0.004467
18,59,2853,0.010883
18,60,1115,0.004253
18,61,625,0.002384
18,62,2811,0.010723
18,63,3038,0.011589
18,64,1009,0.003849
18,65,2600,0.009918
18,66,1440,0.005493
18,67,1049,0.004002
18,68,2509,0.009571
18,69,1216,0.004639
18,70,2534,0.009666
18,71,1890,0.007210
18,72,1098,0.004189
18,73,2969,0.011326
18,74,1413,0.005390
18,75,1717,0.006550
18,76,2488,0.009491
18,77,3197,0.012196
18,78,1611,0.006145
18,79,2076,0.007919
18,80,1268,0.004837
18,81,889,0.003391
18,82,2307,0.008801
18,83,2602,0.009926
18,84,3324,0.012680
18,85,1838,0.007011
18,86,4275,0.016308
18,87,1242,0.004738
18,88,1485,0.005665
18,89,2156,0.008224
18,90,744,0.002838
18,91,2432,0.009277
18,92,1927,0.007351
18,93,2000,0.007629
18,94,918,0.003502
18,95,1734,0.006615
18,96,2476,0.009445
18,97,2562,0.009773
18,98,2087,0.007961
18,99,2707,0.010326
18,100,4684,0.017868
18,101,1808,0.006897
18,102,1096,0.004181
18,103,4537,0.017307
18,104,1294,0.004936
18,105,3395,0.012951
18,106,2316,0.008835
18,107,1304,0.004974
18,108,2720,0.010376
18,109,4230,0.016136
18,110,552,0.002106
18,111,2303,0.008785
18,112,2110,0.008049
18,113,3688,0.014069
18,114,2740,0.010452
18,115,1138,0.004341
18,116,469,0.001789
18,117,2547,0.009716
18,118,2849,0.010868
18,119,1668,0.006363
18,120,1901,0.007252
18,121,1197,0.004566
18,122,2826,0.010780
18,123,2093,0.007984
18,124,2717,0.010365
18,125,1727,0.006588
18,126,1381,0.005268
18,127,1519,0.005795
19,0,3696,0.014099
19,1,3043,0.011608
19,2,2790,0.010643
19,3,2985,0.011387
19,4,1658,0.006325
19,5,1779,0.006786
19,6,929,0.003544
19,7,2357,0.008991
19,8,2857,0.010899
19,9,1464,0.005585
19,10,3646,0.013908
19,11,1065,0.004063
19,12,1721,0.006565
19,13,1961,0.007481
19,14,2815,0.010738
19,15,3040,0.011597
19,16,1202,0.004585
19,17,2697,0.010288
19,18,5343,0.020382
19,19,1377,0.005253
19,20,2518,0.009605
19,21,1686,0.006432
19,22,2590,0.009880
19,23,1653,0.006306
19,24,2716,0.010361
19,25,251,0.000957
19,26,1254,0.004784
19,27,2010,0.007668
19,28,2416,0.009216
19,29,1844,0.007034
19,30,1343,0.005123
19,31,3496,0.013336
19,32,1469,0.005604
19,33,2828,0.010788
19,34,1661,0.006336
19,35,2217,0.008457
19,36,2155,0.008221
19,37,1647,0.006283
19,38,1927,0.007351
19,39,960,0.003662
19,40,1719,0.006557
19,41,1757,0.006702
19,42,1820,0.006943
19,43,1237,0.004719
19,44,1352,0.005157
19,45,616,0.002350
19,46,2866,0.010933
19,47,1359,0.005184
19,48,1031,0.003933
19,49,549,0.002094
19,50,1317,0.005024
19,51,2609,0.009953
19,52,3545,0.013523
19,53,592,0.002258
19,54,3520,0.013428
19,55,1399,0.005337
19,56,1024,0.003906
19,57,1755,0.006695
19,58,1663,0.006344
19,59,2659,0.010143
19,60,1668,0.006363
19,61,1582,0.006035
19,62,1805,0.006886
19,63,2318,0.008842
19,64,3044,0.011612
19,65,1921,0.007328
19,66,2325,0.008869
19,67,2668,0.010178
19,68,2401,0.009159
19,69,1975,0.007534
19,70,1298,0.004951
19,71,1384,0.005280
19,72,1334,0.005089
19,73,3435,0.013103
19,74,778,0.002968
19,75,2840,0.010834
19,76,3015,0.011501
19,77,2249,0.008579
19,78,1419,0.005413
19,79,1918,0.007317
19,80,2207,0.008419
19,81,1848,0.007050
19,82,829,0.003162
19,83,1270,0.004845
19,84,1634,0.006233
19,85,1191,0.004543
19,86,2063,0.007870
19,87,1833,0.006992
19,88,3596,0.013718
19,89,1575,0.006008
19,90,1650,0.006294
19,91,3534,0.013481
19,92,2634,0.010048
19,93,1175,0.004482
19,94,2491,0.009502
19,95,1264,0.004822
19,96,2246,0.008568
19,97,4496,0.017151
19,98,1694,0.006462
19,99,2693,0.010273
19,100,2424,0.009247
19,101,3349,0.012775
19,102,1534,0.005852
19,103,1925,0.007343
19,104,2561,0.009769
19,105,1623,0.006191
19,106,1394,0.005318
19,107,2110,0.008049
19,108,2602,0.009926
19,109,2452,0.009354
19,110,1284,0.004898
19,111,2087,0.007961
19,112,1940,0.007401
19,113,3197,0.012196
19,114,1364,0.005203
19,115,1670,0.006371
19,116,3450,0.013161
19,117,1645,0.006275
19,118,1317,0.005024
19,119,1578,0.006020
19,120,1492,0.005692
19,121,1394,0.005318
19,122,3295,0.012569
19,123,1340,0.005112
19,124,908,0.003464
19,125,3088,0.011780
19,126,2025,0.007725
19,127,2341,0.008930
20,0,2184,0.008331
20,1,2463,0.009396
20,2,2595,0.009899
20,3,2271,0.008663
20,4,945,0.003605
20,5,1986,0.007576
20,6,1259,0.004803
20,7,2274,0.008675
20,8,2021,0.007710
20,9,3402,0.012978
20,10,1267,0.004833
20,11,1192,0.004547
20,12,1282,0.004890
20,13,2459,0.009380
20,14,1189,0.004536
20,15,1218,0.004646
20,16,2668,0.010178
20,17,1061,0.004047
20,18,892,0.003403
20,19,1220,0.004654
20,20,2028,0.007736
20,21,1032,0.003937
20,22,1921,0.007328
20,23,1372,0.005234
20,24,2827,0.010784
20,25,1810,0.006905
20,26,3801,0.014500
20,27,1861,0.007099
20,28,1383,0.005276
20,29,1981,0.007557
20,30,1816,0.006927
20,31,1489,0.005680
20,32,4606,0.017570
20,33,3225,0.012302
20,34,2978,0.011360
20,35,2938,0.011208
20,36,1267,0.004833
20,37,1507,0.005749
20,38,1068,0.004074
20,39,3005,0.011463
20,40,3875,0.014782
20,41,1562,0.005959
20,42,1888,0.007202
20,43,1551,0.005917
20,44,2193,0.008366
20,45,2094,0.007988
20,46,2186,0.008339
20,47,2499,0.009533
20,48,2076,0.007919
20,49,1748,0.006668
20,50,3182,0.012138
20,51,2315,0.008831
20,52,1317,0.005024
20,53,3508,0.013382
20,54,1853,0.007069
20,55,2860,0.010910
20,56,1864,0.007111
20,57,3712,0.014160
20,58,3931,0.014996
20,59,1974,0.007530
20,60,1863,0.007107
20,61,1733,0.006611
20,62,2441,0.009312
20,63,2411,0.009197
20,64,745,0.002842
20,65,1252,0.004776
20,66,3441,0.013126
20,67,2041,0.007786
20,68,668,0.002548
20,69,2043,0.007793
20,70,1415,0.005398
20,71,1622,0.006187
20,72,1209,0.004612
20,73,1614,0.006157
20,74,1144,0.004364
20,75,1514,0.005775
20,76,1373,0.005238
20,77,2792,0.010651
20,78,1716,0.006546
20,79,2119,0.008083
20,80,1445,0.005512
20,81,2681,0.010227
20,82,2186,0.008339
20,83,1560,0.005951
20,84,2965,0.011311
20,85,1757,0.006702
20,86,4806,0.018333
20,87,2175,0.008297
20,88,2063,0.007870
20,89,2058,0.007851
20,90,3232,0.012329
20,91,2053,0.007832
20,92,1620,0.006180
20,93,1069,0.004078
20,94,3850,0.014687
20,95,3207,0.012234
20,96,3639,0.013882
20,97,1891,0.007214
20,98,1196,0.004562
20,99,2287,0.008724
20,100,1294,0.004936
20,101,1487,0.005672
20,102,3111,0.011868
20,103,1535,0.005856
20,104,1097,0.004185
20,105,2060,0.007858
20,106,823,0.003139
20,107,2345,0.008945
20,108,1255,0.004787
20,109,3361,0.012821
20,110,1017,0.003880
20,111,1092,0.004166
20,112,1554,0.005928
20,113,450,0.001717
20,114,1061,0.004047
20,115,1766,0.006737
20,116,2421,0.009235
20,117,1707,0.006512
20,118,2278,0.008690
20,119,2061,0.007862
20,120,1905,0.007267
20,121,1246,0.004753
20,122,1645,0.006275
20,123,2943,0.011227
20,124,2824,0.010773
20,125,2532,0.009659
20,126,1308,0.004990
20,127,3119,0.011898
21,0,1407,0.005367
21,1,1969,0.007511
21,2,3847,0.014675
21,3,754,0.002876
21,4,1962,0.007484
21,5,2683,0.010235
21,6,1608,0.006134
21,7,806,0.003075
21,8,3001,0.011448
21,9,3176,0.012115
21,10,3645,0.013905
21,11,1132,0.004318
21,12,840,0.003204
21,13,2212,0.008438
21,14,4140,0.015793
21,15,1704,0.006500
21,16,2991,0.011410
21,17,1435,0.005474
21,18,2548,0.009720
21,19,2742,0.010460
21,20,1668,0.006363
21,21,3901,0.014881
21,22,1899,0.007244
21,23,4103,0.015652
21,24,1411,0.005383
21,25,1088,0.004150
21,26,750,0.002861
21,27,3043,0.011608
21,28,2180,0.008316
21,29,1610,0.006142
21,30,1405,0.005360
21,31,1561,0.005955
21,32,3295,0.012569
21,33,2429,0.009266
21,34,488,0.001862
21,35,981,0.003742
21,36,867,0.003307
21,37,2228,0.008499
21,38,2066,0.007881
21,39,2855,0.010891
21,40,1608,0.006134
21,41,1663,0.006344
21,42,1435,0.005474
21,43,2618,0.009987
21,44,1027,0.003918
21,45,1560,0.005951
21,46,682,0.002602
21,47,2807,0.010708
21,48,1005,0.003834
21,49,1515,0.005779
21,50,1941,0.007404
21,51,1621,0.006184
21,52,485,0.001850
21,53,2552,0.009735
21,54,2674,0.010201
21,55,2037,0.007771
21,56,1586,0.006050
21,57,1946,0.007423
21,58,4478,0.017082
21,59,1303,0.004971
21,60,1292,0.004929
21,61,2728,0.010406
21,62,4012,0.015305
21,63,2954,0.011269
21,64,1993,0.007603
21,65,3908,0.014908
21,66,1531,0.005840
21,67,2581,0.009846
21,68,762,0.002907
21,69,2826,0.010780
21,70,2019,0.007702
21,71,3419,0.013042
21,72,388,0.001480
21,73,2249,0.008579
21,74,1876,0.007156
21,75,1765,0.006733
21,76,2150,0.008202
21,77,1686,0.006432
21,78,2714,0.010353
21,79,1078,0.004112
21,80,2516,0.009598
21,81,3043,0.011608
21,82,1253,0.004780
21,83,4229,0.016132
21,84,1894,0.007225
21,85,1414,0.005394
21,86,2553,0.009739
21,87,2452,0.009354
21,88,2243,0.008556
21,89,795,0.003033
21,90,2782,0.010612
21,91,2777,0.010593
21,92,1366,0.005211
21,93,3989,0.015217
21,94,1841,0.007023
21,95,2236,0.008530
21,96,869,0.003315
21,97,2510,0.009575
21,98,1130,0.004311
21,99,919,0.003506
21,100,2073,0.007908
21,101,3380,0.012894
21,102,1410,0.005379
21,103,1235,0.004711
21,104,3135,0.011959
21,105,3026,0.011543
21,106,1919,0.007320
21,107,2272,0.008667
21,108,1224,0.004669
21,109,1029,0.003925
21,110,1005,0.003834
21,111,1700,0.006485
21,112,2797,0.010670
21,113,1645,0.006275
21,114,1989,0.007587
21,115,2699,0.010296
21,116,628,0.002396
21,117,2930,0.011177
21,118,2393,0.009129
21,119,1170,0.004463
21,120,1788,0.006821
21,121,886,0.003380
21,122,2475,0.009441
21,123,2013,0.007679
21,124,1730,0.006599
21,125,1067,0.004070
21,126,2394,0.009132
21,127,2417,0.009220
22,0,2492,0.009506
22,1,889,0.003391
22,2,1634,0.006233
22,3,1498,0.005714
22,4,2723,0.010387
22,5,2542,0.009697
22,6,2297,0.008762
22,7,2726,0.010399
22,8,1876,0.007156
22,9,4618,0.017616
22,10,1684,0.006424
22,11,1871,0.007137
22,12,1045,0.003986
22,13,2126,0.008110
22,14,2113,0.008060
22,15,3033,0.011570
22,16,2220,0.008469
22,17,1054,0.004021
22,18,1914,0.007301
22,19,1945,0.007420
22,20,2537,0.009678
22,21,1904,0.007263
22,22,1557,0.005939
22,23,2013,0.007679
22,24,2039,0.007778
22,25,1124,0.004288
22,26,1299,0.004955
22,27,1949,0.007435
22,28,2846,0.010857
22,29,2073,0.007908
22,30,1842,0.007027
22,31,2317,0.008839
22,32,1918,0.007317
22,33,855,0.003262
22,34,1431,0.005459
22,35,3024,0.011536
22,36,1988,0.007584
22,37,1177,0.004490
22,38,1984,0.007568
22,39,1766,0.006737
22,40,4317,0.016468
22,41,1241,0.004734
22,42,2485,0.009480
22,43,3135,0.011959
22,44,2577,0.009830
22,45,1158,0.004417
22,46,2075,0.007915
22,47,1270,0.004845
22,48,1630,0.006218
22,49,2451,0.009350
22,50,836,0.003189
22,51,2749,0.010487
22,52,3587,0.013683
22,53,2536,0.009674
22,54,1704,0.006500
22,55,3759,0.014339
22,56,2263,0.008633
22,57,758,0.002892
22,58,1216,0.004639
22,59,2175,0.008297
22,60,2087,0.007961
22,61,2426,0.009254
22,62,2361,0.009007
22,63,1269,0.004841
22,64,1641,0.006260
22,65,2161,0.008244
22,66,3994,0.015236
22,67,2944,0.011230
22,68,3221,0.012287
22,69,2543,0.009701
22,70,1768,0.006744
22,71,1448,0.005524
22,72,963,0.003674
22,73,1831,0.006985
22,74,2193,0.008366
22,75,1415,0.005398
22,76,758,0.002892
22,77,633,0.002415
22,78,671,0.002560
22,79,3350,0.012779
22,80,3597,0.013721
22,81,2783,0.010616
22,82,2476,0.009445
22,83,2304,0.008789
22,84,1005,0.003834
22,85,4543,0.017330
22,86,1860,0.007095
22,87,2023,0.007717
22,88,1573,0.006001
22,89,911,0.003475
22,90,2148,0.008194
22,91,2833,0.010807
22,92,2332,0.008896
22,93,943,0.003597
22,94,577,0.002201
22,95,3681,0.014042
22,96,2916,0.011124
22,97,927,0.003536
22,98,1544,0.005890
22,99,4121,0.015720
22,100,1668,0.006363
22,101,1645,0.006275
22,102,2000,0.007629
22,103,2194,0.008369
22,104,1748,0.006668
22,105,2755,0.010509
22,106,1616,0.006165
22,107,1465,0.005589
22,108,803,0.003063
22,109,2124,0.008102
22,110,4272,0.016296
22,111,2343,0.008938
22,112,3143,0.011990
22,113,2205,0.008411
22,114,2177,0.008305
22,115,607,0.002316
22,116,1429,0.005451
22,117,1689,0.006443
22,118,2500,0.009537
22,119,1812,0.006912
22,120,847,0.003231
22,121,699,0.002666
22,122,1620,0.006180
22,123,2008,0.007660
22,124,4365,0.016651
22,125,967,0.003689
22,126,1391,0.005306
22,127,1413,0.005390
23,0,3472,0.013245
23,1,1458,0.005562
23,2,1574,0.006004
23,3,2132,0.008133
23,4,257,0.000980
23,5,2786,0.010628
23,6,1784,0.006805
23,7,2382,0.009087
23,8,708,0.002701
23,9,2803,0.010693
23,10,2480,0.009460
23,11,4641,0.017704
23,12,1719,0.006557
23,13,3034,0.011574
23,14,2656,0.010132
23,15,1775,0.006771
23,16,631,0.002407
23,17,2624,0.010010
23,18,1716,0.006546
23,19,3452,0.013168
23,20,1858,0.007088
23,21,857,0.003269
23,22,1851,0.007061
23,23,1884,0.007187
23,24,2149,0.008198
23,25,2328,0.008881
23,26,1705,0.006504
23,27,731,0.002789
23,28,948,0.003616
23,29,1794,0.006844
23,30,1908,0.007278
23,31,2843,0.010845
23,32,1892,0.007217
23,33,2688,0.010254
23,34,2023,0.007717
23,35,1484,0.005661
23,36,3705,0.014133
23,37,1712,0.006531
23,38,1758,0.006706
23,39,1986,0.007576
23,40,2695,0.010281
23,41,1612,0.006149
23,42,1929,0.007359
23,43,1357,0.005177
23,44,2165,0.008259
23,45,552,0.002106
23,46,1280,0.004883
23,47,1381,0.005268
23,48,1616,0.006165
23,49,1465,0.005589
23,50,2745,0.010471
23,51,2500,0.009537
23,52,1097,0.004185
23,53,1967,0.007504
23,54,3205,0.012226
23,55,1327,0.005062
23,56,1569,0.005985
23,57,2152,0.008209
23,58,916,0.003494
23,59,1689,0.006443
23,60,3004,0.011459
23,61,3615,0.013790
23,62,1124,0.004288
23,63,2989,0.011402
23,64,977,0.003727
23,65,3885,0.014820
23,66,2377,0.009068
23,67,1703,0.006496
23,68,1635,0.006237
23,69,2246,0.008568
23,70,3377,0.012882
23,71,2390,0.009117
23,72,2965,0.011311
23,73,2758,0.010521
23,74,2725,0.010395
23,75,4162,0.015877
23,76,2946,0.011238
23,77,1922,0.007332
23,78,2255,0.008602
23,79,931,0.003551
23,80,798,0.003044
23,81,1565,0.005970
23,82,1933,0.007374
23,83,1624,0.006195
23,84,1790,0.006828
23,85,2941,0.011219
23,86,2217,0.008457
23,87,779,0.002972
23,88,2704,0.010315
23,89,2563,0.009777
23,90,1851,0.007061
23,91,1993,0.007603
23,92,1451,0.005535
23,93,2328,0.008881
23,94,1490,0.005684
23,95,1803,0.006878
23,96,2687,0.010250
23,97,1907,0.007275
23,98,1942,0.007408
23,99,3350,0.012779
23,100,1702,0.006493
23,101,2921,0.011143
23,102,2149,0.008198
23,103,1475,0.005627
23,104,1540,0.005875
23,105,2434,0.009285
23,106,3629,0.013844
23,107,1226,0.004677
23,108,1028,0.003922
23,109,3274,0.012489
23,110,2627,0.010021
23,111,2065,0.007877
23,112,950,0.003624
23,113,2986,0.011391
23,114,884,0.003372
23,115,2702,0.010307
23,116,1720,0.006561
23,117,1916,0.007309
23,118,1606,0.006126
23,119,1226,0.004677
23,120,1540,0.005875
23,121,2390,0.009117
23,122,566,0.002159
23,123,964,0.003677
23,124,2584,0.009857
23,125,2090,0.007973
23,126,3824,0.014587
23,127,1017,0.003880
24,0,1334,0.005089
24,1,2056,0.007843
24,2,2172,0.008286
24,3,2360,0.009003
24,4,2335,0.008907
24,5,2850,0.010872
24,6,787,0.003002
24,7,2352,0.008972
24,8,1590,0.006065
24,9,1591,0.006069
24,10,4124,0.015732
24,11,1810,0.006905
24,12,3557,0.013569
24,13,5430,0.020714
24,14,1814,0.006920
24,15,2081,0.007938
24,16,2033,0.007755
24,17,2224,0.008484
24,18,3826,0.014595
24,19,2991,0.011410
24,20,2293,0.008747
24,21,2145,0.008183
24,22,1332,0.005081
24,23,2440,0.009308
24,24,1175,0.004482
24,25,1439,0.005489
24,26,2111,0.008053
24,27,1505,0.005741
24,28,1044,0.003983
24,29,1945,0.007420
24,30,1292,0.004929
24,31,2650,0.010109
24,32,2326,0.008873
24,33,1096,0.004181
24,34,2385,0.009098
24,35,2730,0.010414
24,36,2291,0.008739
24,37,1853,0.007069
24,38,1670,0.006371
24,39,4297,0.016392
24,40,2278,0.008690
24,41,2180,0.008316
24,42,1825,0.006962
24,43,1273,0.004856
24,44,1641,0.006260
24,45,2681,0.010227
24,46,2453,0.009357
24,47,2424,0.009247
24,48,2236,0.008530
24,49,1410,0.005379
24,50,2230,0.008507
24,51,3115,0.011883
24,52,2079,0.007931
24,53,555,0.002117
24,54,1384,0.005280
24,55,756,0.002884
24,56,1352,0.005157
24,57,4724,0.018021
24,58,1692,0.006454
24,59,1349,0.005146
24,60,882,0.003365
24,61,1824,0.006958
24,62,3524,0.013443
24,63,1368,0.005219
24,64,2516,0.009598
24,65,2362,0.009010
24,66,1621,0.006184
24,67,2801,0.010685
24,68,1704,0.006500
24,69,1445,0.005512
24,70,1512,0.005768
24,71,2276,0.008682
24,72,4435,0.016918
24,73,3134,0.011955
24,74,1466,0.005592
24,75,2151,0.008205
24,76,1414,0.005394
24,77,1289,0.004917
24,78,728,0.002777
24,79,2353,0.008976
24,80,1591,0.006069
24,81,1871,0.007137
24,82,2353,0.008976
24,83,1033,0.003941
24,84,1126,0.004295
24,85,2463,0.009396
24,86,1233,0.004704
24,87,1292,0.004929
24,88,3073,0.011723
24,89,538,0.002052
24,90,2018,0.007698
24,91,3494,0.013329
24,92,4098,0.015633
24,93,3572,0.013626
24,94,963,0.003674
24,95,2300,0.008774
24,96,3023,0.011532
24,97,2449,0.009342
24,98,1657,0.006321
24,99,1241,0.004734
24,100,2705,0.010319
24,101,1021,0.003895
24,102,861,0.003284
24,103,1298,0.004951
24,104,2116,0.008072
24,105,3488,0.013306
24,106,1721,0.006565
24,107,2960,0.011292
24,108,1283,0.004894
24,109,1628,0.006210
24,110,1709,0.006519
24,111,1475,0.005627
24,112,3313,0.012638
24,113,953,0.003635
24,114,901,0.003437
24,115,3274,0.012489
24,116,2267,0.008648
24,117,2757,0.010517
24,118,1429,0.005451
24,119,2714,0.010353
24,120,777,0.002964
24,121,1899,0.007244
24,122,2272,0.008667
24,123,664,0.002533
24,124,1466,0.005592
24,125,954,0.003639
24,126,1345,0.005131
24,127,1728,0.006592
25,0,1659,0.006329
25,1,603,0.002300
25,2,2720,0.010376
25,3,1085,0.004139
25,4,2193,0.008366
25,5,1369,0.005222
25,6,840,0.003204
25,7,2923,0.011150
25,8,1817,0.006931
25,9,2473,0.009434
25,10,2420,0.009232
25,11,2264,0.008636
25,12,1427,0.005444
25,13,2498,0.009529
25,14,2949,0.011250
25,15,1479,0.005642
25,16,1193,0.004551
25,17,1472,0.005615
25,18,3194,0.012184
25,19,1911,0.007290
25,20,3540,0.013504
25,21,1652,0.006302
25,22,2044,0.007797
25,23,3661,0.013966
25,24,3990,0.015221
25,25,2732,0.010422
25,26,1176,0.004486
25,27,2043,0.007793
25,28,2000,0.007629
25,29,1157,0.004414
25,30,3385,0.012913
25,31,2456,0.009369
25,32,1336,0.005096
25,33,1163,0.004436
25,34,2228,0.008499
25,35,812,0.003098
25,36,2978,0.011360
25,37,1600,0.006104
25,38,1036,0.003952
25,39,2502,0.009544
25,40,1280,0.004883
25,41,1904,0.007263
25,42,2227,0.008495
25,43,1317,0.005024
25,44,2430,0.009270
25,45,3481,0.013279
25,46,3142,0.011986
25,47,2066,0.007881
25,48,2819,0.010754
25,49,1195,0.004559
25,50,1863,0.007107
25,51,3143,0.011990
25,52,1201,0.004581
25,53,2271,0.008663
25,54,2849,0.010868
25,55,2177,0.008305
25,56,4042,0.015419
25,57,1676,0.006393
25,58,1552,0.005920
25,59,1005,0.003834
25,60,2193,0.008366
25,61,2125,0.008106
25,62,1394,0.005318
25,63,2458,0.009377
25,64,3796,0.014481
25,65,1708,0.006516
25,66,3548,0.013535
25,67,2790,0.010643
25,68,1893,0.007221
25,69,611,0.002331
25,70,870,0.003319
25,71,1925,0.007343
25,72,1421,0.005421
25,73,2380,0.009079
25,74,1528,0.005829
25,75,1908,0.007278
25,76,1452,0.005539
25,77,1572,0.005997
25,78,2442,0.009315
25,79,774,0.002953
25,80,3271,0.012478
25,81,2624,0.010010
25,82,774,0.002953
25,83,2384,0.009094
25,84,1745,0.006657
25,85,1541,0.005878
25,86,1788,0.006821
25,87,1909,0.007282
25,88,1279,0.004879
25,89,1614,0.006157
25,90,3152,0.012024
25,91,893,0.003407
25,92,3011,0.011486
25,93,1374,0.005241
25,94,2529,0.009647
25,95,1004,0.003830
25,96,1356,0.005173
25,97,1784,0.006805
25,98,596,0.002274
25,99,1012,0.003860
25,100,3637,0.013874
25,101,2846,0.010857
25,102,2949,0.011250
25,103,2562,0.009773
25,104,1593,0.006077
25,105,3945,0.015049
25,106,4630,0.017662
25,107,1124,0.004288
25,108,1895,0.007229
25,109,1907,0.007275
25,110,1946,0.007423
25,111,3006,0.011467
25,112,2038,0.007774
25,113,2038,0.007774
25,114,2019,0.007702
25,115,1000,0.003815
25,116,3904,0.014893
25,117,1026,0.003914
25,118,1735,0.006618
25,119,1869,0.007130
25,120,2383,0.009090
25,121,2606,0.009941
25,122,697,0.002659
25,123,2147,0.008190
25,124,1194,0.004555
25,125,2455,0.009365
25,126,709,0.002705
25,127,2236,0.008530
26,0,457,0.001743
26,1,931,0.003551
26,2,1847,0.007046
26,3,2531,0.009655
26,4,2766,0.010551
26,5,2227,0.008495
26,6,1401,0.005344
26,7,2084,0.007950
26,8,1825,0.006962
26,9,1524,0.005814
26,10,2952,0.011261
26,11,1967,0.007504
26,12,1956,0.007462
26,13,2643,0.010082
26,14,1445,0.005512
26,15,1831,0.006985
26,16,1031,0.003933
26,17,1165,0.004444
26,18,896,0.003418
26,19,1035,0.003948
26,20,1044,0.003983
26,21,1753,0.006687
26,22,2394,0.009132
26,23,1458,0.005562
26,24,1951,0.007442
26,25,4301,0.016407
26,26,1424,0.005432
26,27,1675,0.006390
26,28,7051,0.026897
26,29,1557,0.005939
26,30,3660,0.013962
26,31,2035,0.007763
26,32,861,0.003284
26,33,2139,0.008160
26,34,1176,0.004486
26,35,1775,0.006771
26,36,2494,0.009514
26,37,1987,0.007580
26,38,1157,0.004414
26,39,868,0.003311
26,40,1385,0.005283
26,41,2114,0.008064
26,42,1364,0.005203
26,43,1354,0.005165
26,44,5220,0.019913
26,45,1873,0.007145
26,46,2867,0.010937
26,47,472,0.001801
26,48,1099,0.004192
26,49,924,0.003525
26,50,1445,0.005512
26,51,2672,0.010193
26,52,2351,0.008968
26,53,2032,0.007751
26,54,2473,0.009434
26,55,1705,0.006504
26,56,1928,0.007355
26,57,3643,0.013897
26,58,2610,0.009956
26,59,3098,0.011818
26,60,4211,0.016064
26,61,960,0.003662
26,62,4392,0.016754
26,63,1009,0.003849
26,64,3234,0.012337
26,65,1832,0.006989
26,66,4326,0.016502
26,67,3296,0.012573
26,68,1252,0.004776
26,69,2511,0.009579
26,70,2442,0.009315
26,71,1428,0.005447
26,72,2057,0.007847
26,73,1491,0.005688
26,74,1665,0.006351
26,75,1926,0.007347
26,76,1962,0.007484
26,77,1187,0.004528
26,78,4040,0.015411
26,79,968,0.003693
26,80,2051,0.007824
26,81,1459,0.005566
26,82,3141,0.011982
26,83,1577,0.006016
26,84,1568,0.005981
26,85,3888,0.014832
26,86,1480,0.005646
26,87,1814,0.006920
26,88,1333,0.005085
26,89,2348,0.008957
26,90,1997,0.007618
26,91,1129,0.004307
26,92,2120,0.008087
26,93,1493,0.005695
26,94,2275,0.008678
26,95,1078,0.004112
26,96,2742,0.010460
26,97,2888,0.011017
26,98,1259,0.004803
26,99,1773,0.006763
26,100,2561,0.009769
26,101,994,0.003792
26,102,1934,0.007378
26,103,2152,0.008209
26,104,1001,0.003819
26,105,1191,0.004543
26,106,3271,0.012478
26,107,2239,0.008541
26,108,1673,0.006382
26,109,1155,0.004406
26,110,2509,0.009571
26,111,1311,0.005001
26,112,4330,0.016518
26,113,2159,0.008236
26,114,2967,0.011318
26,115,2012,0.007675
26,116,3540,0.013504
26,117,2224,0.008484
26,118,1207,0.004604
26,119,2137,0.008152
26,120,1626,0.006203
26,121,2044,0.007797
26,122,1704,0.006500
26,123,1837,0.007008
26,124,1394,0.005318
26,125,1604,0.006119
26,126,2168,0.008270
26,127,1695,0.006466
27,0,3021,0.011524
27,1,2664,0.010162
27,2,1550,0.005913
27,3,1069,0.004078
27,4,3248,0.012390
27,5,1598,0.006096
27,6,1015,0.003872
27,7,1358,0.005180
27,8,1721,0.006565
27,9,3309,0.012623
27,10,2692,0.010269
27,11,1969,0.007511
27,12,976,0.003723
27,13,1640,0.006256
27,14,1459,0.005566
27,15,3476,0.013260
27,16,1806,0.006889
27,17,4919,0.018764
27,18,2316,0.008835
27,19,1310,0.004997
27,20,2058,0.007851
27,21,1272,0.004852
27,22,2343,0.008938
27,23,599,0.002285
27,24,3121,0.011906
27,25,2097,0.007999
27,26,2614,0.009972
27,27,1009,0.003849
27,28,4584,0.017487
27,29,985,0.003757
27,30,2074,0.007912
27,31,1016,0.003876
27,32,1677,0.006397
27,33,2189,0.008350
27,34,890,0.003395
27,35,1705,0.006504
27,36,2310,0.008812
27,37,1168,0.004456
27,38,2748,0.010483
27,39,1748,0.006668
27,40,1035,0.003948
27,41,1348,0.005142
27,42,1194,0.004555
27,43,1814,0.006920
27,44,2481,0.009464
27,45,1931,0.007366
27,46,2227,0.008495
27,47,1820,0.006943
27,48,2492,0.009506
27,49,3107,0.011852
27,50,841,0.003208
27,51,1966,0.007500
27,52,1693,0.006458
27,53,3466,0.013222
27,54,2845,0.010853
