layer,expert,activation_count,share_of_layer_topk_picks
9,116,5,0.002441
9,117,10,0.004883
9,118,29,0.014160
9,119,22,0.010742
9,120,8,0.003906
9,121,7,0.003418
9,122,13,0.006348
9,123,8,0.003906
9,124,9,0.004395
9,125,21,0.010254
9,126,21,0.010254
9,127,14,0.006836
10,0,14,0.006836
10,1,12,0.005859
10,2,19,0.009277
10,3,15,0.007324
10,4,25,0.012207
10,5,30,0.014648
10,6,20,0.009766
10,7,15,0.007324
10,8,15,0.007324
10,9,34,0.016602
10,10,17,0.008301
10,11,29,0.014160
10,12,22,0.010742
10,13,31,0.015137
10,14,20,0.009766
10,15,13,0.006348
10,16,16,0.007812
10,17,23,0.011230
10,18,14,0.006836
10,19,13,0.006348
10,20,15,0.007324
10,21,4,0.001953
10,22,20,0.009766
10,23,5,0.002441
10,24,26,0.012695
10,25,2,0.000977
10,26,12,0.005859
10,27,17,0.008301
10,28,19,0.009277
10,29,15,0.007324
10,30,12,0.005859
10,31,15,0.007324
10,32,15,0.007324
10,33,18,0.008789
10,34,11,0.005371
10,35,23,0.011230
10,36,9,0.004395
10,37,11,0.005371
10,38,32,0.015625
10,39,10,0.004883
10,40,11,0.005371
10,41,38,0.018555
10,42,21,0.010254
10,43,32,0.015625
10,44,23,0.011230
10,45,8,0.003906
10,46,27,0.013184
10,47,10,0.004883
10,48,19,0.009277
10,49,19,0.009277
10,50,15,0.007324
10,51,19,0.009277
10,52,10,0.004883
10,53,36,0.017578
10,54,12,0.005859
10,55,22,0.010742
10,56,4,0.001953
10,57,12,0.005859
10,58,24,0.011719
10,59,22,0.010742
10,60,6,0.002930
10,61,21,0.010254
10,62,11,0.005371
10,63,12,0.005859
10,64,10,0.004883
10,65,14,0.006836
10,66,3,0.001465
10,67,19,0.009277
10,68,21,0.010254
10,69,19,0.009277
10,70,34,0.016602
10,71,12,0.005859
10,72,17,0.008301
10,73,10,0.004883
10,74,18,0.008789
10,75,23,0.011230
10,76,21,0.010254
10,77,8,0.003906
10,78,9,0.004395
10,79,8,0.003906
10,80,7,0.003418
10,81,9,0.004395
10,82,16,0.007812
10,83,9,0.004395
10,84,11,0.005371
10,85,14,0.006836
10,86,6,0.002930
10,87,18,0.008789
10,88,4,0.001953
10,89,5,0.002441
10,90,14,0.006836
10,91,11,0.005371
10,92,18,0.008789
10,93,22,0.010742
10,94,19,0.009277
10,95,10,0.004883
10,96,19,0.009277
10,97,12,0.005859
10,98,22,0.010742
10,99,14,0.006836
10,100,17,0.008301
10,101,8,0.003906
10,102,7,0.003418
10,103,14,0.006836
10,104,11,0.005371
10,105,16,0.007812
10,106,17,0.008301
10,107,10,0.004883
10,108,30,0.014648
10,109,20,0.009766
10,110,20,0.009766
10,111,9,0.004395
10,112,33,0.016113
10,113,5,0.002441
10,114,26,0.012695
10,115,9,0.004395
10,116,17,0.008301
10,117,11,0.005371
10,118,15,0.007324
10,119,6,0.002930
10,120,10,0.004883
10,121,23,0.011230
10,122,18,0.008789
10,123,20,0.009766
10,124,14,0.006836
10,125,19,0.009277
10,126,9,0.004395
10,127,6,0.002930
11,0,16,0.007812
11,1,12,0.005859
11,2,25,0.012207
11,3,11,0.005371
11,4,43,0.020996
11,5,6,0.002930
11,6,12,0.005859
11,7,11,0.005371
11,8,13,0.006348
11,9,13,0.006348
11,10,7,0.003418
11,11,13,0.006348
11,12,14,0.006836
11,13,14,0.006836
11,14,9,0.004395
11,15,9,0.004395
11,16,15,0.007324
11,17,9,0.004395
11,18,10,0.004883
11,19,15,0.007324
11,20,11,0.005371
11,21,11,0.005371
11,22,32,0.015625
11,23,21,0.010254
11,24,24,0.011719
11,25,18,0.008789
11,26,13,0.006348
11,27,26,0.012695
11,28,20,0.009766
11,29,8,0.003906
11,30,19,0.009277
11,31,33,0.016113
11,32,25,0.012207
11,33,27,0.013184
11,34,11,0.005371
11,35,11,0.005371
11,36,21,0.010254
11,37,10,0.004883
11,38,6,0.002930
11,39,21,0.010254
11,40,11,0.005371
11,41,29,0.014160
11,42,11,0.005371
11,43,14,0.006836
11,44,6,0.002930
11,45,30,0.014648
11,46,8,0.003906
11,47,8,0.003906
11,48,24,0.011719
11,49,13,0.006348
11,50,11,0.005371
11,51,13,0.006348
11,52,11,0.005371
11,53,18,0.008789
11,54,14,0.006836
11,55,5,0.002441
11,56,20,0.009766
11,57,25,0.012207
11,58,19,0.009277
11,59,8,0.003906
11,60,30,0.014648
11,61,12,0.005859
11,62,22,0.010742
11,63,37,0.018066
11,64,17,0.008301
11,65,4,0.001953
11,66,8,0.003906
11,67,17,0.008301
11,68,20,0.009766
11,69,8,0.003906
11,70,7,0.003418
11,71,29,0.014160
11,72,44,0.021484
11,73,22,0.010742
11,74,15,0.007324
11,75,19,0.009277
11,76,23,0.011230
11,77,19,0.009277
11,78,9,0.004395
11,79,36,0.017578
11,80,4,0.001953
11,81,17,0.008301
11,82,5,0.002441
11,83,21,0.010254
11,84,12,0.005859
11,85,16,0.007812
11,86,12,0.005859
11,87,6,0.002930
11,88,20,0.009766
11,89,8,0.003906
11,90,29,0.014160
11,91,4,0.001953
11,92,16,0.007812
11,93,8,0.003906
11,94,7,0.003418
11,95,12,0.005859
11,96,16,0.007812
11,97,13,0.006348
11,98,12,0.005859
11,99,10,0.004883
11,100,25,0.012207
11,101,14,0.006836
11,102,11,0.005371
11,103,16,0.007812
11,104,24,0.011719
11,105,15,0.007324
11,106,15,0.007324
11,107,6,0.002930
11,108,13,0.006348
11,109,12,0.005859
11,110,9,0.004395
11,111,14,0.006836
11,112,16,0.007812
11,113,6,0.002930
11,114,18,0.008789
11,115,27,0.013184
11,116,15,0.007324
11,117,12,0.005859
11,118,10,0.004883
11,119,32,0.015625
11,120,16,0.007812
11,121,6,0.002930
11,122,34,0.016602
11,123,29,0.014160
11,124,15,0.007324
11,125,22,0.010742
11,126,18,0.008789
11,127,9,0.004395
12,0,21,0.010254
12,1,9,0.004395
12,2,14,0.006836
12,3,15,0.007324
12,4,20,0.009766
12,5,18,0.008789
12,6,15,0.007324
12,7,21,0.010254
12,8,13,0.006348
12,9,17,0.008301
12,10,21,0.010254
12,11,22,0.010742
12,12,36,0.017578
12,13,27,0.013184
12,14,14,0.006836
12,15,23,0.011230
12,16,17,0.008301
12,17,14,0.006836
12,18,13,0.006348
12,19,7,0.003418
12,20,17,0.008301
12,21,13,0.006348
12,22,17,0.008301
12,23,15,0.007324
12,24,13,0.006348
12,25,12,0.005859
12,26,11,0.005371
12,27,24,0.011719
12,28,16,0.007812
12,29,14,0.006836
12,30,33,0.016113
12,31,47,0.022949
12,32,11,0.005371
12,33,19,0.009277
12,34,6,0.002930
12,35,24,0.011719
12,36,21,0.010254
12,37,15,0.007324
12,38,15,0.007324
12,39,20,0.009766
12,40,18,0.008789
12,41,6,0.002930
12,42,5,0.002441
12,43,13,0.006348
12,44,16,0.007812
12,45,32,0.015625
12,46,7,0.003418
12,47,15,0.007324
12,48,18,0.008789
12,49,14,0.006836
12,50,8,0.003906
12,51,10,0.004883
12,52,16,0.007812
12,53,25,0.012207
12,54,24,0.011719
12,55,5,0.002441
12,56,12,0.005859
12,57,14,0.006836
12,58,22,0.010742
12,59,14,0.006836
12,60,18,0.008789
12,61,15,0.007324
12,62,32,0.015625
12,63,6,0.002930
12,64,10,0.004883
12,65,22,0.010742
12,66,21,0.010254
12,67,9,0.004395
12,68,11,0.005371
12,69,13,0.006348
12,70,24,0.011719
12,71,15,0.007324
12,72,31,0.015137
12,73,12,0.005859
12,74,10,0.004883
12,75,9,0.004395
12,76,5,0.002441
12,77,17,0.008301
12,78,9,0.004395
12,79,19,0.009277
12,80,25,0.012207
12,81,7,0.003418
12,82,9,0.004395
12,83,25,0.012207
12,84,9,0.004395
12,85,11,0.005371
12,86,6,0.002930
12,87,15,0.007324
12,88,18,0.008789
12,89,12,0.005859
12,90,17,0.008301
12,91,11,0.005371
12,92,13,0.006348
12,93,16,0.007812
12,94,22,0.010742
12,95,8,0.003906
12,96,18,0.008789
12,97,11,0.005371
12,98,28,0.013672
12,99,12,0.005859
12,100,29,0.014160
12,101,6,0.002930
12,102,14,0.006836
12,103,24,0.011719
12,104,28,0.013672
12,105,28,0.013672
12,106,15,0.007324
12,107,8,0.003906
12,108,10,0.004883
12,109,20,0.009766
12,110,12,0.005859
12,111,19,0.009277
12,112,30,0.014648
12,113,18,0.008789
12,114,4,0.001953
12,115,7,0.003418
12,116,14,0.006836
12,117,10,0.004883
12,118,11,0.005371
12,119,14,0.006836
12,120,9,0.004395
12,121,15,0.007324
12,122,15,0.007324
12,123,13,0.006348
12,124,13,0.006348
12,125,18,0.008789
12,126,14,0.006836
12,127,15,0.007324
13,0,16,0.007812
13,1,9,0.004395
13,2,13,0.006348
13,3,9,0.004395
13,4,15,0.007324
13,5,30,0.014648
13,6,13,0.006348
13,7,15,0.007324
13,8,36,0.017578
13,9,13,0.006348
13,10,7,0.003418
13,11,17,0.008301
13,12,12,0.005859
13,13,17,0.008301
13,14,6,0.002930
13,15,24,0.011719
13,16,14,0.006836
13,17,25,0.012207
13,18,22,0.010742
13,19,7,0.003418
13,20,19,0.009277
13,21,18,0.008789
13,22,25,0.012207
13,23,18,0.008789
13,24,11,0.005371
13,25,13,0.006348
13,26,15,0.007324
13,27,18,0.008789
13,28,10,0.004883
13,29,17,0.008301
13,30,15,0.007324
13,31,15,0.007324
13,32,18,0.008789
13,33,17,0.008301
13,34,7,0.003418
13,35,5,0.002441
13,36,2,0.000977
13,37,8,0.003906
13,38,18,0.008789
13,39,22,0.010742
13,40,4,0.001953
13,41,23,0.011230
13,42,19,0.009277
13,43,17,0.008301
13,44,23,0.011230
13,45,19,0.009277
13,46,9,0.004395
13,47,22,0.010742
13,48,12,0.005859
13,49,18,0.008789
13,50,4,0.001953
13,51,19,0.009277
13,52,4,0.001953
13,53,39,0.019043
13,54,8,0.003906
13,55,28,0.013672
13,56,7,0.003418
13,57,10,0.004883
13,58,12,0.005859
13,59,7,0.003418
13,60,30,0.014648
13,61,7,0.003418
13,62,13,0.006348
13,63,22,0.010742
13,64,17,0.008301
13,65,14,0.006836
13,66,12,0.005859
13,67,9,0.004395
13,68,32,0.015625
13,69,11,0.005371
13,70,12,0.005859
13,71,19,0.009277
13,72,23,0.011230
13,73,28,0.013672
13,74,15,0.007324
13,75,32,0.015625
13,76,14,0.006836
13,77,3,0.001465
13,78,18,0.008789
13,79,10,0.004883
13,80,14,0.006836
13,81,17,0.008301
13,82,9,0.004395
13,83,8,0.003906
13,84,15,0.007324
13,85,31,0.015137
13,86,13,0.006348
13,87,14,0.006836
13,88,12,0.005859
13,89,16,0.007812
13,90,19,0.009277
13,91,28,0.013672
13,92,17,0.008301
13,93,15,0.007324
13,94,20,0.009766
13,95,19,0.009277
13,96,8,0.003906
13,97,4,0.001953
13,98,10,0.004883
13,99,34,0.016602
13,100,20,0.009766
13,101,9,0.004395
13,102,21,0.010254
13,103,17,0.008301
13,104,18,0.008789
13,105,14,0.006836
13,106,25,0.012207
13,107,23,0.011230
13,108,7,0.003418
13,109,21,0.010254
13,110,15,0.007324
13,111,18,0.008789
13,112,5,0.002441
13,113,15,0.007324
13,114,16,0.007812
13,115,28,0.013672
13,116,15,0.007324
13,117,11,0.005371
13,118,6,0.002930
13,119,12,0.005859
13,120,26,0.012695
13,121,16,0.007812
13,122,7,0.003418
13,123,29,0.014160
13,124,27,0.013184
13,125,18,0.008789
13,126,11,0.005371
13,127,19,0.009277
14,0,22,0.010742
14,1,14,0.006836
14,2,26,0.012695
14,3,16,0.007812
14,4,16,0.007812
14,5,17,0.008301
14,6,15,0.007324
14,7,21,0.010254
14,8,52,0.025391
14,9,13,0.006348
14,10,31,0.015137
14,11,24,0.011719
14,12,2,0.000977
14,13,14,0.006836
14,14,13,0.006348
14,15,9,0.004395
14,16,8,0.003906
14,17,18,0.008789
14,18,11,0.005371
14,19,21,0.010254
14,20,15,0.007324
14,21,8,0.003906
14,22,12,0.005859
14,23,13,0.006348
14,24,31,0.015137
14,25,4,0.001953
14,26,20,0.009766
14,27,13,0.006348
14,28,7,0.003418
14,29,14,0.006836
14,30,8,0.003906
14,31,12,0.005859
14,32,23,0.011230
14,33,22,0.010742
14,34,3,0.001465
14,35,14,0.006836
14,36,12,0.005859
14,37,10,0.004883
14,38,32,0.015625
14,39,11,0.005371
14,40,14,0.006836
14,41,22,0.010742
14,42,25,0.012207
14,43,10,0.004883
14,44,14,0.006836
14,45,5,0.002441
14,46,25,0.012207
14,47,34,0.016602
14,48,21,0.010254
14,49,12,0.005859
14,50,10,0.004883
14,51,7,0.003418
14,52,13,0.006348
14,53,20,0.009766
14,54,19,0.009277
14,55,8,0.003906
14,56,29,0.014160
14,57,8,0.003906
14,58,22,0.010742
14,59,20,0.009766
14,60,17,0.008301
14,61,21,0.010254
14,62,13,0.006348
14,63,13,0.006348
14,64,18,0.008789
14,65,32,0.015625
14,66,20,0.009766
14,67,7,0.003418
14,68,32,0.015625
14,69,31,0.015137
14,70,15,0.007324
14,71,13,0.006348
14,72,8,0.003906
14,73,7,0.003418
14,74,9,0.004395
14,75,6,0.002930
14,76,4,0.001953
14,77,20,0.009766
14,78,9,0.004395
14,79,12,0.005859
14,80,16,0.007812
14,81,10,0.004883
14,82,10,0.004883
14,83,21,0.010254
14,84,37,0.018066
14,85,22,0.010742
14,86,3,0.001465
14,87,13,0.006348
14,88,25,0.012207
14,89,20,0.009766
14,90,2,0.000977
14,91,10,0.004883
14,92,20,0.009766
14,93,36,0.017578
14,94,15,0.007324
14,95,12,0.005859
14,96,13,0.006348
14,97,21,0.010254
14,98,20,0.009766
14,99,24,0.011719
14,100,2,0.000977
14,101,20,0.009766
14,102,9,0.004395
14,103,12,0.005859
14,104,15,0.007324
14,105,9,0.004395
14,106,12,0.005859
14,107,5,0.002441
14,108,10,0.004883
14,109,24,0.011719
14,110,17,0.008301
14,111,21,0.010254
14,112,24,0.011719
14,113,16,0.007812
14,114,3,0.001465
14,115,17,0.008301
14,116,10,0.004883
14,117,21,0.010254
14,118,28,0.013672
14,119,16,0.007812
14,120,23,0.011230
14,121,6,0.002930
14,122,16,0.007812
14,123,9,0.004395
14,124,9,0.004395
14,125,17,0.008301
14,126,12,0.005859
14,127,23,0.011230
15,0,14,0.006836
15,1,18,0.008789
15,2,7,0.003418
15,3,6,0.002930
15,4,31,0.015137
15,5,19,0.009277
15,6,18,0.008789
15,7,7,0.003418
15,8,11,0.005371
15,9,15,0.007324
15,10,8,0.003906
15,11,5,0.002441
15,12,10,0.004883
15,13,27,0.013184
15,14,12,0.005859
15,15,14,0.006836
15,16,15,0.007324
15,17,13,0.006348
15,18,24,0.011719
15,19,16,0.007812
15,20,24,0.011719
15,21,29,0.014160
15,22,15,0.007324
15,23,8,0.003906
15,24,24,0.011719
15,25,5,0.002441
15,26,41,0.020020
15,27,29,0.014160
15,28,12,0.005859
15,29,15,0.007324
15,30,20,0.009766
15,31,9,0.004395
15,32,14,0.006836
15,33,26,0.012695
15,34,14,0.006836
15,35,14,0.006836
15,36,44,0.021484
15,37,19,0.009277
15,38,15,0.007324
15,39,25,0.012207
15,40,21,0.010254
15,41,5,0.002441
15,42,12,0.005859
15,43,18,0.008789
15,44,10,0.004883
15,45,13,0.006348
15,46,12,0.005859
15,47,24,0.011719
15,48,15,0.007324
15,49,17,0.008301
15,50,10,0.004883
15,51,6,0.002930
15,52,3,0.001465
15,53,11,0.005371
15,54,12,0.005859
15,55,8,0.003906
15,56,41,0.020020
15,57,16,0.007812
15,58,11,0.005371
15,59,14,0.006836
15,60,19,0.009277
15,61,24,0.011719
15,62,30,0.014648
15,63,17,0.008301
15,64,15,0.007324
15,65,9,0.004395
15,66,7,0.003418
15,67,8,0.003906
15,68,15,0.007324
15,69,13,0.006348
15,70,11,0.005371
15,71,12,0.005859
15,72,22,0.010742
15,73,3,0.001465
15,74,14,0.006836
15,75,16,0.007812
15,76,14,0.006836
15,77,17,0.008301
15,78,16,0.007812
15,79,5,0.002441
15,80,20,0.009766
15,81,12,0.005859
15,82,15,0.007324
15,83,24,0.011719
15,84,17,0.008301
15,85,19,0.009277
15,86,14,0.006836
15,87,29,0.014160
15,88,31,0.015137
15,89,8,0.003906
15,90,2,0.000977
15,91,18,0.008789
15,92,16,0.007812
15,93,15,0.007324
15,94,13,0.006348
15,95,10,0.004883
15,96,10,0.004883
15,97,6,0.002930
15,98,23,0.011230
15,99,21,0.010254
15,100,20,0.009766
15,101,4,0.001953
15,102,13,0.006348
15,103,16,0.007812
15,104,8,0.003906
15,105,20,0.009766
15,106,23,0.011230
15,107,13,0.006348
15,108,19,0.009277
15,109,37,0.018066
15,110,5,0.002441
15,111,8,0.003906
15,112,14,0.006836
15,113,23,0.011230
15,114,21,0.010254
15,115,25,0.012207
15,116,26,0.012695
15,117,12,0.005859
15,118,20,0.009766
15,119,19,0.009277
15,120,29,0.014160
15,121,20,0.009766
15,122,6,0.002930
15,123,12,0.005859
15,124,13,0.006348
15,125,22,0.010742
15,126,17,0.008301
15,127,2,0.000977
16,0,16,0.007812
16,1,5,0.002441
16,2,29,0.014160
16,3,25,0.012207
16,4,10,0.004883
16,5,24,0.011719
16,6,41,0.020020
16,7,23,0.011230
16,8,6,0.002930
16,9,14,0.006836
16,10,28,0.013672
16,11,30,0.014648
16,12,23,0.011230
16,13,12,0.005859
16,14,12,0.005859
16,15,24,0.011719
16,16,33,0.016113
16,17,6,0.002930
16,18,13,0.006348
16,19,11,0.005371
16,20,18,0.008789
16,21,12,0.005859
16,22,27,0.013184
16,23,23,0.011230
16,24,33,0.016113
16,25,23,0.011230
16,26,2,0.000977
16,27,13,0.006348
16,28,15,0.007324
16,29,32,0.015625
16,30,11,0.005371
16,31,20,0.009766
16,32,16,0.007812
16,33,17,0.008301
16,34,10,0.004883
16,35,5,0.002441
16,36,25,0.012207
16,37,20,0.009766
16,38,11,0.005371
16,39,7,0.003418
16,40,16,0.007812
16,41,23,0.011230
16,42,6,0.002930
16,43,36,0.017578
16,44,16,0.007812
16,45,22,0.010742
16,46,11,0.005371
16,47,25,0.012207
16,48,18,0.008789
16,49,21,0.010254
16,50,11,0.005371
16,51,15,0.007324
16,52,17,0.008301
16,53,36,0.017578
16,54,29,0.014160
16,55,10,0.004883
16,56,27,0.013184
16,57,8,0.003906
16,58,13,0.006348
16,59,19,0.009277
16,60,14,0.006836
16,61,20,0.009766
16,62,15,0.007324
16,63,5,0.002441
16,64,17,0.008301
16,65,3,0.001465
16,66,5,0.002441
16,67,20,0.009766
16,68,17,0.008301
16,69,18,0.008789
16,70,10,0.004883
16,71,6,0.002930
16,72,33,0.016113
16,73,14,0.006836
16,74,11,0.005371
16,75,13,0.006348
16,76,2,0.000977
16,77,9,0.004395
16,78,22,0.010742
16,79,3,0.001465
16,80,16,0.007812
16,81,19,0.009277
16,82,7,0.003418
16,83,7,0.003418
16,84,13,0.006348
16,85,11,0.005371
16,86,15,0.007324
16,87,4,0.001953
16,88,10,0.004883
16,89,7,0.003418
16,90,31,0.015137
16,91,24,0.011719
16,92,12,0.005859
16,93,4,0.001953
16,94,15,0.007324
16,95,14,0.006836
16,96,26,0.012695
16,97,7,0.003418
16,98,16,0.007812
16,99,7,0.003418
16,100,2,0.000977
16,101,12,0.005859
16,102,5,0.002441
16,103,8,0.003906
16,104,18,0.008789
16,105,17,0.008301
16,106,12,0.005859
16,107,13,0.006348
16,108,20,0.009766
16,109,13,0.006348
16,110,17,0.008301
16,111,18,0.008789
16,112,15,0.007324
16,113,11,0.005371
16,114,22,0.010742
16,115,11,0.005371
16,116,16,0.007812
16,117,24,0.011719
16,118,10,0.004883
16,119,11,0.005371
16,120,28,0.013672
16,121,24,0.011719
16,122,5,0.002441
16,123,17,0.008301
16,124,17,0.008301
16,125,22,0.010742
16,126,24,0.011719
16,127,10,0.004883
17,0,5,0.002441
17,1,23,0.011230
17,2,9,0.004395
17,3,10,0.004883
17,4,7,0.003418
17,5,37,0.018066
17,6,23,0.011230
17,7,13,0.006348
17,8,12,0.005859
17,9,19,0.009277
17,10,21,0.010254
17,11,16,0.007812
17,12,15,0.007324
17,13,9,0.004395
17,14,22,0.010742
17,15,31,0.015137
17,16,10,0.004883
17,17,6,0.002930
17,18,14,0.006836
17,19,10,0.004883
17,20,25,0.012207
17,21,21,0.010254
17,22,12,0.005859
17,23,12,0.005859
17,24,23,0.011230
17,25,13,0.006348
17,26,22,0.010742
17,27,13,0.006348
17,28,28,0.013672
17,29,20,0.009766
17,30,36,0.017578
17,31,10,0.004883
17,32,8,0.003906
17,33,10,0.004883
17,34,3,0.001465
17,35,21,0.010254
17,36,20,0.009766
17,37,22,0.010742
17,38,11,0.005371
17,39,21,0.010254
17,40,14,0.006836
17,41,6,0.002930
17,42,12,0.005859
17,43,6,0.002930
17,44,25,0.012207
17,45,14,0.006836
17,46,15,0.007324
17,47,9,0.004395
17,48,12,0.005859
17,49,26,0.012695
17,50,12,0.005859
17,51,35,0.017090
17,52,19,0.009277
17,53,9,0.004395
17,54,12,0.005859
17,55,15,0.007324
17,56,14,0.006836
17,57,39,0.019043
17,58,12,0.005859
17,59,14,0.006836
17,60,15,0.007324
17,61,3,0.001465
17,62,13,0.006348
17,63,10,0.004883
17,64,9,0.004395
17,65,40,0.019531
17,66,22,0.010742
17,67,11,0.005371
17,68,18,0.008789
17,69,11,0.005371
17,70,20,0.009766
17,71,23,0.011230
17,72,5,0.002441
17,73,6,0.002930
17,74,18,0.008789
17,75,22,0.010742
17,76,25,0.012207
17,77,14,0.006836
17,78,7,0.003418
17,79,13,0.006348
17,80,27,0.013184
17,81,6,0.002930
17,82,30,0.014648
17,83,15,0.007324
17,84,19,0.009277
17,85,18,0.008789
17,86,16,0.007812
17,87,3,0.001465
17,88,23,0.011230
17,89,18,0.008789
17,90,14,0.006836
17,91,6,0.002930
17,92,10,0.004883
17,93,17,0.008301
17,94,6,0.002930
17,95,7,0.003418
17,96,2,0.000977
17,97,23,0.011230
17,98,23,0.011230
17,99,22,0.010742
17,100,36,0.017578
17,101,11,0.005371
17,102,7,0.003418
17,103,24,0.011719
17,104,2,0.000977
17,105,4,0.001953
17,106,16,0.007812
17,107,11,0.005371
17,108,31,0.015137
17,109,23,0.011230
17,110,8,0.003906
17,111,19,0.009277
17,112,11,0.005371
17,113,25,0.012207
17,114,16,0.007812
17,115,20,0.009766
17,116,25,0.012207
17,117,32,0.015625
17,118,16,0.007812
17,119,10,0.004883
17,120,16,0.007812
17,121,13,0.006348
17,122,8,0.003906
17,123,19,0.009277
17,124,18,0.008789
17,125,7,0.003418
17,126,18,0.008789
17,127,9,0.004395
18,0,15,0.007324
18,1,11,0.005371
18,2,3,0.001465
18,3,8,0.003906
18,4,10,0.004883
18,5,14,0.006836
18,6,6,0.002930
18,7,19,0.009277
18,8,31,0.015137
18,9,15,0.007324
18,10,13,0.006348
18,11,21,0.010254
18,12,20,0.009766
18,13,13,0.006348
18,14,6,0.002930
18,15,29,0.014160
18,16,9,0.004395
18,17,18,0.008789
18,18,31,0.015137
18,19,11,0.005371
18,20,22,0.010742
18,21,15,0.007324
18,22,16,0.007812
18,23,21,0.010254
18,24,8,0.003906
18,25,16,0.007812
18,26,26,0.012695
18,27,24,0.011719
18,28,22,0.010742
18,29,23,0.011230
18,30,9,0.004395
18,31,5,0.002441
18,32,16,0.007812
18,33,10,0.004883
18,34,24,0.011719
18,35,9,0.004395
18,36,5,0.002441
18,37,19,0.009277
18,38,32,0.015625
18,39,9,0.004395
18,40,11,0.005371
18,41,15,0.007324
18,42,18,0.008789
18,43,9,0.004395
18,44,8,0.003906
18,45,26,0.012695
18,46,17,0.008301
18,47,31,0.015137
18,48,11,0.005371
18,49,11,0.005371
18,50,11,0.005371
18,51,9,0.004395
18,52,26,0.012695
18,53,11,0.005371
18,54,24,0.011719
18,55,16,0.007812
18,56,13,0.006348
18,57,9,0.004395
18,58,8,0.003906
18,59,28,0.013672
18,60,5,0.002441
18,61,5,0.002441
18,62,15,0.007324
18,63,20,0.009766
18,64,6,0.002930
18,65,25,0.012207
18,66,18,0.008789
18,67,5,0.002441
18,68,21,0.010254
18,69,9,0.004395
18,70,22,0.010742
18,71,11,0.005371
18,72,11,0.005371
18,73,22,0.010742
18,74,11,0.005371
18,75,14,0.006836
18,76,23,0.011230
18,77,31,0.015137
18,78,8,0.003906
18,79,22,0.010742
18,80,6,0.002930
18,81,6,0.002930
18,82,22,0.010742
18,83,18,0.008789
18,84,20,0.009766
18,85,14,0.006836
18,86,28,0.013672
18,87,10,0.004883
18,88,15,0.007324
18,89,16,0.007812
18,90,4,0.001953
18,91,22,0.010742
18,92,12,0.005859
18,93,16,0.007812
18,94,6,0.002930
18,95,12,0.005859
18,96,16,0.007812
18,97,27,0.013184
18,98,24,0.011719
18,99,19,0.009277
18,100,41,0.020020
18,101,18,0.008789
18,102,12,0.005859
18,103,39,0.019043
18,104,14,0.006836
18,105,22,0.010742
18,106,17,0.008301
18,107,8,0.003906
18,108,17,0.008301
18,109,24,0.011719
18,110,4,0.001953
18,111,15,0.007324
18,112,20,0.009766
18,113,27,0.013184
18,114,17,0.008301
18,115,11,0.005371
18,116,5,0.002441
18,117,22,0.010742
18,118,25,0.012207
18,119,9,0.004395
18,120,11,0.005371
18,121,6,0.002930
18,122,27,0.013184
18,123,15,0.007324
18,124,25,0.012207
18,125,14,0.006836
18,126,12,0.005859
18,127,8,0.003906
19,0,21,0.010254
19,1,28,0.013672
19,2,21,0.010254
19,3,21,0.010254
19,4,13,0.006348
19,5,15,0.007324
19,6,6,0.002930
19,7,18,0.008789
19,8,17,0.008301
19,9,19,0.009277
19,10,28,0.013672
19,11,9,0.004395
19,12,16,0.007812
19,13,21,0.010254
19,14,26,0.012695
19,15,27,0.013184
19,16,16,0.007812
19,17,17,0.008301
19,18,42,0.020508
19,19,9,0.004395
19,20,17,0.008301
19,21,10,0.004883
19,22,21,0.010254
19,23,14,0.006836
19,24,20,0.009766
19,25,1,0.000488
19,26,11,0.005371
19,27,15,0.007324
19,28,20,0.009766
19,29,14,0.006836
19,30,11,0.005371
19,31,21,0.010254
19,32,11,0.005371
19,33,21,0.010254
19,34,8,0.003906
19,35,21,0.010254
19,36,16,0.007812
19,37,11,0.005371
19,38,14,0.006836
19,39,5,0.002441
19,40,11,0.005371
19,41,12,0.005859
19,42,16,0.007812
19,43,10,0.004883
19,44,5,0.002441
19,45,2,0.000977
19,46,21,0.010254
19,47,12,0.005859
19,48,13,0.006348
19,49,7,0.003418
19,50,11,0.005371
19,51,18,0.008789
19,52,23,0.011230
19,53,5,0.002441
19,54,23,0.011230
19,55,10,0.004883
19,56,10,0.004883
19,57,10,0.004883
19,58,14,0.006836
19,59,12,0.005859
19,60,3,0.001465
19,61,19,0.009277
19,62,17,0.008301
19,63,23,0.011230
19,64,20,0.009766
19,65,12,0.005859
19,66,16,0.007812
19,67,21,0.010254
19,68,11,0.005371
19,69,18,0.008789
19,70,9,0.004395
19,71,12,0.005859
19,72,10,0.004883
19,73,30,0.014648
19,74,6,0.002930
19,75,24,0.011719
19,76,17,0.008301
19,77,12,0.005859
19,78,12,0.005859
19,79,11,0.005371
19,80,20,0.009766
19,81,14,0.006836
19,82,5,0.002441
19,83,9,0.004395
19,84,14,0.006836
19,85,9,0.004395
19,86,14,0.006836
19,87,10,0.004883
19,88,32,0.015625
19,89,11,0.005371
19,90,10,0.004883
19,91,26,0.012695
19,92,33,0.016113
19,93,8,0.003906
19,94,20,0.009766
19,95,13,0.006348
19,96,13,0.006348
19,97,41,0.020020
19,98,11,0.005371
19,99,24,0.011719
19,100,27,0.013184
19,101,37,0.018066
19,102,10,0.004883
19,103,17,0.008301
19,104,28,0.013672
19,105,22,0.010742
